date,city,state,latitude,longitude,temp_c,humidity_pct,rainfall_mm
2024-09-20,Bhopal,Madhya Pradesh,23.2599,77.4126,25.67,87.41,0.46
2024-09-21,Bhopal,Madhya Pradesh,23.2599,77.4126,26.67,83.55,0.4
2024-09-22,Bhopal,Madhya Pradesh,23.2599,77.4126,27.04,88.31,0.06
2024-09-23,Bhopal,Madhya Pradesh,23.2599,77.4126,27.11,87.31,0.16
2024-09-24,Bhopal,Madhya Pradesh,23.2599,77.4126,27.38,84.12,0.11
2024-09-25,Bhopal,Madhya Pradesh,23.2599,77.4126,26.73,88.3,2.89
2024-09-26,Bhopal,Madhya Pradesh,23.2599,77.4126,25.93,90.68,3.54
2024-09-27,Bhopal,Madhya Pradesh,23.2599,77.4126,25.93,88.75,9.9
2024-09-28,Bhopal,Madhya Pradesh,23.2599,77.4126,25.5,91.33,25.02
2024-09-29,Bhopal,Madhya Pradesh,23.2599,77.4126,26.33,87.41,1.13
2024-09-30,Bhopal,Madhya Pradesh,23.2599,77.4126,26.07,87.24,0.21
2024-10-01,Bhopal,Madhya Pradesh,23.2599,77.4126,26.3,84.53,0.0
2024-10-02,Bhopal,Madhya Pradesh,23.2599,77.4126,26.74,85.88,0.0
2024-10-03,Bhopal,Madhya Pradesh,23.2599,77.4126,26.35,84.74,0.0
2024-10-04,Bhopal,Madhya Pradesh,23.2599,77.4126,25.67,85.32,0.0
2024-10-05,Bhopal,Madhya Pradesh,23.2599,77.4126,25.97,78.1,0.0
2024-10-06,Bhopal,Madhya Pradesh,23.2599,77.4126,25.66,72.69,0.0
2024-10-07,Bhopal,Madhya Pradesh,23.2599,77.4126,24.76,80.11,0.33
2024-10-08,Bhopal,Madhya Pradesh,23.2599,77.4126,24.81,82.78,0.24
2024-10-09,Bhopal,Madhya Pradesh,23.2599,77.4126,25.21,77.78,0.24
2024-10-10,Bhopal,Madhya Pradesh,23.2599,77.4126,24.54,78.26,0.25
2024-10-11,Bhopal,Madhya Pradesh,23.2599,77.4126,23.97,77.71,2.25
2024-10-12,Bhopal,Madhya Pradesh,23.2599,77.4126,24.04,85.5,1.53
2024-10-13,Bhopal,Madhya Pradesh,23.2599,77.4126,24.77,85.51,5.4
2024-10-14,Bhopal,Madhya Pradesh,23.2599,77.4126,24.76,88.24,7.11
2024-10-15,Bhopal,Madhya Pradesh,23.2599,77.4126,25.04,85.42,0.62
2024-10-16,Bhopal,Madhya Pradesh,23.2599,77.4126,24.18,75.98,0.0
2024-10-17,Bhopal,Madhya Pradesh,23.2599,77.4126,23.28,72.62,0.0
2024-10-18,Bhopal,Madhya Pradesh,23.2599,77.4126,23.36,74.85,0.04
2024-10-19,Bhopal,Madhya Pradesh,23.2599,77.4126,23.92,75.36,0.89
2024-10-20,Bhopal,Madhya Pradesh,23.2599,77.4126,24.21,70.66,0.6
2024-10-21,Bhopal,Madhya Pradesh,23.2599,77.4126,24.55,72.7,0.18
2024-10-22,Bhopal,Madhya Pradesh,23.2599,77.4126,24.11,76.84,0.04
2024-10-23,Bhopal,Madhya Pradesh,23.2599,77.4126,23.59,75.16,0.0
2024-10-24,Bhopal,Madhya Pradesh,23.2599,77.4126,22.39,80.38,0.0
2024-10-25,Bhopal,Madhya Pradesh,23.2599,77.4126,22.51,80.03,0.0
2024-10-26,Bhopal,Madhya Pradesh,23.2599,77.4126,22.77,75.87,0.0
2024-10-27,Bhopal,Madhya Pradesh,23.2599,77.4126,21.86,81.01,0.0
2024-10-28,Bhopal,Madhya Pradesh,23.2599,77.4126,22.26,81.03,0.0
2024-10-29,Bhopal,Madhya Pradesh,23.2599,77.4126,23.55,75.27,0.0
2024-10-30,Bhopal,Madhya Pradesh,23.2599,77.4126,24.59,66.11,0.0
2024-10-31,Bhopal,Madhya Pradesh,23.2599,77.4126,24.7,62.35,0.0
2024-11-01,Bhopal,Madhya Pradesh,23.2599,77.4126,25.28,57.94,0.0
2024-11-02,Bhopal,Madhya Pradesh,23.2599,77.4126,24.17,59.65,0.0
2024-11-03,Bhopal,Madhya Pradesh,23.2599,77.4126,24.01,62.96,0.0
2024-11-04,Bhopal,Madhya Pradesh,23.2599,77.4126,22.87,68.63,0.0
2024-11-05,Bhopal,Madhya Pradesh,23.2599,77.4126,21.06,76.84,0.0
2024-11-06,Bhopal,Madhya Pradesh,23.2599,77.4126,20.55,79.25,0.0
2024-11-07,Bhopal,Madhya Pradesh,23.2599,77.4126,21.09,79.13,0.0
2024-11-08,Bhopal,Madhya Pradesh,23.2599,77.4126,21.47,77.35,0.0
2024-11-09,Bhopal,Madhya Pradesh,23.2599,77.4126,21.08,76.93,0.0
2024-11-10,Bhopal,Madhya Pradesh,23.2599,77.4126,20.7,76.11,0.0
2024-11-11,Bhopal,Madhya Pradesh,23.2599,77.4126,20.56,77.08,0.0
2024-11-12,Bhopal,Madhya Pradesh,23.2599,77.4126,20.39,73.67,0.0
2024-11-13,Bhopal,Madhya Pradesh,23.2599,77.4126,19.93,71.33,0.0
2024-11-14,Bhopal,Madhya Pradesh,23.2599,77.4126,19.1,71.08,0.0
2024-11-15,Bhopal,Madhya Pradesh,23.2599,77.4126,19.04,67.82,0.0
2024-11-16,Bhopal,Madhya Pradesh,23.2599,77.4126,19.71,64.6,0.0
2024-11-17,Bhopal,Madhya Pradesh,23.2599,77.4126,19.83,66.05,0.0
2024-11-18,Bhopal,Madhya Pradesh,23.2599,77.4126,19.18,69.16,0.0
2024-11-19,Bhopal,Madhya Pradesh,23.2599,77.4126,18.15,72.04,0.0
2024-11-20,Bhopal,Madhya Pradesh,23.2599,77.4126,16.94,67.53,0.0
2024-11-21,Bhopal,Madhya Pradesh,23.2599,77.4126,16.03,67.11,0.0
2024-11-22,Bhopal,Madhya Pradesh,23.2599,77.4126,15.46,68.59,0.0
2024-11-23,Bhopal,Madhya Pradesh,23.2599,77.4126,15.95,69.91,0.0
2024-11-24,Bhopal,Madhya Pradesh,23.2599,77.4126,16.49,67.11,0.0
2024-11-25,Bhopal,Madhya Pradesh,23.2599,77.4126,17.52,62.86,0.0
2024-11-26,Bhopal,Madhya Pradesh,23.2599,77.4126,18.25,56.87,0.0
2024-11-27,Bhopal,Madhya Pradesh,23.2599,77.4126,18.01,59.05,0.0
2024-11-28,Bhopal,Madhya Pradesh,23.2599,77.4126,16.39,68.69,0.0
2024-11-29,Bhopal,Madhya Pradesh,23.2599,77.4126,15.04,66.27,0.0
2024-11-30,Bhopal,Madhya Pradesh,23.2599,77.4126,14.98,67.9,0.0
2024-12-01,Bhopal,Madhya Pradesh,23.2599,77.4126,15.5,67.16,0.0
2024-12-02,Bhopal,Madhya Pradesh,23.2599,77.4126,15.92,63.57,0.0
2024-12-03,Bhopal,Madhya Pradesh,23.2599,77.4126,17.98,66.71,0.0
2024-12-04,Bhopal,Madhya Pradesh,23.2599,77.4126,18.65,65.33,0.0
2024-12-05,Bhopal,Madhya Pradesh,23.2599,77.4126,19.0,63.21,0.0
2024-12-06,Bhopal,Madhya Pradesh,23.2599,77.4126,18.95,62.02,0.0
2024-12-07,Bhopal,Madhya Pradesh,23.2599,77.4126,19.93,63.16,0.0
2024-12-08,Bhopal,Madhya Pradesh,23.2599,77.4126,18.63,61.3,0.0
2024-12-09,Bhopal,Madhya Pradesh,23.2599,77.4126,13.71,48.32,0.0
2024-12-10,Bhopal,Madhya Pradesh,23.2599,77.4126,12.72,55.47,0.0
2024-12-11,Bhopal,Madhya Pradesh,23.2599,77.4126,13.0,58.25,0.0
2024-12-12,Bhopal,Madhya Pradesh,23.2599,77.4126,12.86,59.98,0.0
2024-12-13,Bhopal,Madhya Pradesh,23.2599,77.4126,12.51,52.75,0.0
2024-12-14,Bhopal,Madhya Pradesh,23.2599,77.4126,13.35,46.37,0.0
2024-12-15,Bhopal,Madhya Pradesh,23.2599,77.4126,13.27,51.94,0.0
2024-12-16,Bhopal,Madhya Pradesh,23.2599,77.4126,13.29,55.98,0.0
2024-12-17,Bhopal,Madhya Pradesh,23.2599,77.4126,14.84,53.07,0.0
2024-12-18,Bhopal,Madhya Pradesh,23.2599,77.4126,15.17,53.98,0.0
2024-12-19,Bhopal,Madhya Pradesh,23.2599,77.4126,15.66,56.85,0.0
2024-12-20,Bhopal,Madhya Pradesh,23.2599,77.4126,15.81,61.22,0.0
2024-12-21,Bhopal,Madhya Pradesh,23.2599,77.4126,15.11,65.13,0.0
2024-12-22,Bhopal,Madhya Pradesh,23.2599,77.4126,15.12,57.44,0.0
2024-12-23,Bhopal,Madhya Pradesh,23.2599,77.4126,17.98,70.19,0.0
2024-12-24,Bhopal,Madhya Pradesh,23.2599,77.4126,18.45,85.48,0.04
2024-12-25,Bhopal,Madhya Pradesh,23.2599,77.4126,18.74,81.13,0.01
2024-12-26,Bhopal,Madhya Pradesh,23.2599,77.4126,19.59,75.21,0.0
2024-12-27,Bhopal,Madhya Pradesh,23.2599,77.4126,19.99,75.76,4.06
2024-12-28,Bhopal,Madhya Pradesh,23.2599,77.4126,19.92,84.31,24.88
2024-12-29,Bhopal,Madhya Pradesh,23.2599,77.4126,17.15,76.75,0.29
2024-12-30,Bhopal,Madhya Pradesh,23.2599,77.4126,14.69,68.11,0.0
2024-12-31,Bhopal,Madhya Pradesh,23.2599,77.4126,15.02,66.9,0.0
2019-01-01,Chennai,Tamil Nadu,13.0827,80.2707,22.22,69.45,0.0
2019-01-02,Chennai,Tamil Nadu,13.0827,80.2707,22.74,72.73,0.0
2019-01-03,Chennai,Tamil Nadu,13.0827,80.2707,23.23,72.39,0.0
2019-01-04,Chennai,Tamil Nadu,13.0827,80.2707,23.08,72.75,0.0
2019-01-05,Chennai,Tamil Nadu,13.0827,80.2707,23.14,72.64,0.0
2019-01-06,Chennai,Tamil Nadu,13.0827,80.2707,23.09,73.77,0.0
2019-01-07,Chennai,Tamil Nadu,13.0827,80.2707,23.64,75.06,0.0
2019-01-08,Chennai,Tamil Nadu,13.0827,80.2707,23.01,75.19,0.0
2019-01-09,Chennai,Tamil Nadu,13.0827,80.2707,23.18,73.49,0.0
2019-01-10,Chennai,Tamil Nadu,13.0827,80.2707,23.54,74.62,0.0
2019-01-11,Chennai,Tamil Nadu,13.0827,80.2707,23.69,72.14,0.01
2019-01-12,Chennai,Tamil Nadu,13.0827,80.2707,23.22,73.18,0.0
2019-01-13,Chennai,Tamil Nadu,13.0827,80.2707,23.33,74.22,0.01
2019-01-14,Chennai,Tamil Nadu,13.0827,80.2707,23.33,74.69,0.0
2019-01-15,Chennai,Tamil Nadu,13.0827,80.2707,23.33,73.53,0.0
2019-01-16,Chennai,Tamil Nadu,13.0827,80.2707,23.81,76.64,0.0
2019-01-17,Chennai,Tamil Nadu,13.0827,80.2707,23.68,74.42,0.01
2019-01-18,Chennai,Tamil Nadu,13.0827,80.2707,23.5,73.19,0.0
2019-01-19,Chennai,Tamil Nadu,13.0827,80.2707,23.3,71.94,0.0
2019-01-20,Chennai,Tamil Nadu,13.0827,80.2707,23.27,71.55,0.0
2019-01-21,Chennai,Tamil Nadu,13.0827,80.2707,23.43,71.85,0.0
2019-01-22,Chennai,Tamil Nadu,13.0827,80.2707,23.68,72.03,0.0
2019-01-23,Chennai,Tamil Nadu,13.0827,80.2707,24.62,74.0,0.0
2019-01-24,Chennai,Tamil Nadu,13.0827,80.2707,25.03,74.85,0.0
2019-01-25,Chennai,Tamil Nadu,13.0827,80.2707,25.52,77.85,0.0
2019-01-26,Chennai,Tamil Nadu,13.0827,80.2707,25.84,75.68,0.05
2019-01-27,Chennai,Tamil Nadu,13.0827,80.2707,25.74,73.14,0.06
2019-01-28,Chennai,Tamil Nadu,13.0827,80.2707,24.93,72.48,0.71
2019-01-29,Chennai,Tamil Nadu,13.0827,80.2707,24.8,73.39,0.26
2019-01-30,Chennai,Tamil Nadu,13.0827,80.2707,24.45,73.51,0.02
2019-01-31,Chennai,Tamil Nadu,13.0827,80.2707,24.31,71.74,0.0
2019-02-01,Chennai,Tamil Nadu,13.0827,80.2707,24.54,70.36,0.0
2019-02-02,Chennai,Tamil Nadu,13.0827,80.2707,24.91,70.95,0.0
2019-02-03,Chennai,Tamil Nadu,13.0827,80.2707,25.21,71.86,0.0
2019-02-04,Chennai,Tamil Nadu,13.0827,80.2707,26.06,70.88,0.0
2019-02-05,Chennai,Tamil Nadu,13.0827,80.2707,25.86,70.1,0.0
2019-02-06,Chennai,Tamil Nadu,13.0827,80.2707,25.83,68.19,0.0
2019-02-07,Chennai,Tamil Nadu,13.0827,80.2707,26.15,68.11,0.0
2019-02-08,Chennai,Tamil Nadu,13.0827,80.2707,27.0,71.02,0.03
2019-02-09,Chennai,Tamil Nadu,13.0827,80.2707,27.52,71.55,0.02
2019-02-10,Chennai,Tamil Nadu,13.0827,80.2707,27.0,73.6,0.04
2019-02-11,Chennai,Tamil Nadu,13.0827,80.2707,26.82,72.47,0.0
2019-02-12,Chennai,Tamil Nadu,13.0827,80.2707,26.16,70.21,0.0
2019-02-13,Chennai,Tamil Nadu,13.0827,80.2707,25.75,72.22,0.0
2019-02-14,Chennai,Tamil Nadu,13.0827,80.2707,26.37,72.29,0.0
2019-02-15,Chennai,Tamil Nadu,13.0827,80.2707,26.73,69.77,0.0
2019-02-16,Chennai,Tamil Nadu,13.0827,80.2707,27.66,69.41,0.0
2019-02-17,Chennai,Tamil Nadu,13.0827,80.2707,28.67,67.14,0.0
2019-02-18,Chennai,Tamil Nadu,13.0827,80.2707,28.81,70.12,0.0
2019-02-19,Chennai,Tamil Nadu,13.0827,80.2707,28.38,70.82,0.0
2019-02-20,Chennai,Tamil Nadu,13.0827,80.2707,27.65,69.94,0.0
2019-02-21,Chennai,Tamil Nadu,13.0827,80.2707,27.19,67.59,0.0
2019-02-22,Chennai,Tamil Nadu,13.0827,80.2707,26.6,64.24,0.0
2019-02-23,Chennai,Tamil Nadu,13.0827,80.2707,26.77,60.33,0.0
2019-02-24,Chennai,Tamil Nadu,13.0827,80.2707,27.07,65.79,0.0
2019-02-25,Chennai,Tamil Nadu,13.0827,80.2707,27.18,67.43,0.0
2019-02-26,Chennai,Tamil Nadu,13.0827,80.2707,27.68,70.4,0.01
2019-02-27,Chennai,Tamil Nadu,13.0827,80.2707,28.58,69.44,0.06
2019-02-28,Chennai,Tamil Nadu,13.0827,80.2707,28.76,71.21,1.48
2019-03-01,Chennai,Tamil Nadu,13.0827,80.2707,28.61,70.92,0.37
2019-03-02,Chennai,Tamil Nadu,13.0827,80.2707,28.31,65.2,0.0
2019-03-03,Chennai,Tamil Nadu,13.0827,80.2707,28.47,64.07,0.0
2019-03-04,Chennai,Tamil Nadu,13.0827,80.2707,28.79,64.31,0.0
2019-03-05,Chennai,Tamil Nadu,13.0827,80.2707,29.9,62.77,0.0
2019-03-06,Chennai,Tamil Nadu,13.0827,80.2707,30.45,64.73,0.0
2019-03-07,Chennai,Tamil Nadu,13.0827,80.2707,30.34,68.53,0.01
2019-03-08,Chennai,Tamil Nadu,13.0827,80.2707,30.04,68.04,0.0
2019-03-09,Chennai,Tamil Nadu,13.0827,80.2707,29.97,65.12,0.01
2019-03-10,Chennai,Tamil Nadu,13.0827,80.2707,29.49,64.56,0.0
2019-03-11,Chennai,Tamil Nadu,13.0827,80.2707,29.22,63.95,0.0
2019-03-12,Chennai,Tamil Nadu,13.0827,80.2707,29.02,61.79,0.0
2019-03-13,Chennai,Tamil Nadu,13.0827,80.2707,28.71,59.9,0.0
2019-03-14,Chennai,Tamil Nadu,13.0827,80.2707,29.32,56.56,0.0
2019-03-15,Chennai,Tamil Nadu,13.0827,80.2707,28.92,57.16,0.0
2019-03-16,Chennai,Tamil Nadu,13.0827,80.2707,28.75,62.93,0.0
2019-03-17,Chennai,Tamil Nadu,13.0827,80.2707,28.47,61.2,0.01
2019-03-18,Chennai,Tamil Nadu,13.0827,80.2707,28.5,61.24,0.0
2019-03-19,Chennai,Tamil Nadu,13.0827,80.2707,29.04,61.85,0.0
2019-03-20,Chennai,Tamil Nadu,13.0827,80.2707,29.13,65.01,0.0
2019-03-21,Chennai,Tamil Nadu,13.0827,80.2707,28.85,60.21,0.0
2019-03-22,Chennai,Tamil Nadu,13.0827,80.2707,29.26,64.06,0.0
2019-03-23,Chennai,Tamil Nadu,13.0827,80.2707,29.97,62.25,0.0
2019-03-24,Chennai,Tamil Nadu,13.0827,80.2707,29.96,62.17,0.0
2019-03-25,Chennai,Tamil Nadu,13.0827,80.2707,29.89,59.95,0.0
2019-03-26,Chennai,Tamil Nadu,13.0827,80.2707,29.86,60.58,0.0
2019-03-27,Chennai,Tamil Nadu,13.0827,80.2707,29.62,57.93,0.0
2019-03-28,Chennai,Tamil Nadu,13.0827,80.2707,29.82,58.43,0.0
2019-03-29,Chennai,Tamil Nadu,13.0827,80.2707,30.16,60.34,0.0
2019-03-30,Chennai,Tamil Nadu,13.0827,80.2707,30.52,58.52,0.0
2019-03-31,Chennai,Tamil Nadu,13.0827,80.2707,30.95,60.95,0.0
2019-04-01,Chennai,Tamil Nadu,13.0827,80.2707,30.6,62.75,0.0
2019-04-02,Chennai,Tamil Nadu,13.0827,80.2707,30.11,65.86,0.0
2019-04-03,Chennai,Tamil Nadu,13.0827,80.2707,29.77,65.34,0.0
2019-04-04,Chennai,Tamil Nadu,13.0827,80.2707,30.01,65.82,0.0
2019-04-05,Chennai,Tamil Nadu,13.0827,80.2707,30.54,64.71,0.0
2019-04-06,Chennai,Tamil Nadu,13.0827,80.2707,30.44,62.68,0.0
2019-04-07,Chennai,Tamil Nadu,13.0827,80.2707,30.48,63.81,0.0
2019-04-08,Chennai,Tamil Nadu,13.0827,80.2707,30.76,65.91,0.0
2019-04-09,Chennai,Tamil Nadu,13.0827,80.2707,30.81,68.02,0.0
2019-04-10,Chennai,Tamil Nadu,13.0827,80.2707,30.87,65.47,0.0
2019-04-11,Chennai,Tamil Nadu,13.0827,80.2707,30.7,63.75,0.02
2019-04-12,Chennai,Tamil Nadu,13.0827,80.2707,31.01,61.99,0.02
2019-04-13,Chennai,Tamil Nadu,13.0827,80.2707,30.89,62.23,0.02
2019-04-14,Chennai,Tamil Nadu,13.0827,80.2707,31.33,58.06,0.0
2019-04-15,Chennai,Tamil Nadu,13.0827,80.2707,30.87,58.66,0.0
2019-04-16,Chennai,Tamil Nadu,13.0827,80.2707,30.91,61.45,0.0
2019-04-17,Chennai,Tamil Nadu,13.0827,80.2707,31.76,59.23,0.0
2019-04-18,Chennai,Tamil Nadu,13.0827,80.2707,31.63,64.83,0.03
2019-04-19,Chennai,Tamil Nadu,13.0827,80.2707,31.33,66.35,0.04
2019-04-20,Chennai,Tamil Nadu,13.0827,80.2707,31.77,62.85,0.18
2019-04-21,Chennai,Tamil Nadu,13.0827,80.2707,31.93,61.59,0.44
2019-04-22,Chennai,Tamil Nadu,13.0827,80.2707,31.91,60.37,0.64
2019-04-23,Chennai,Tamil Nadu,13.0827,80.2707,31.78,56.25,0.21
2019-04-24,Chennai,Tamil Nadu,13.0827,80.2707,31.91,52.37,0.01
2019-04-25,Chennai,Tamil Nadu,13.0827,80.2707,31.89,54.79,0.01
2019-04-26,Chennai,Tamil Nadu,13.0827,80.2707,31.99,59.57,0.0
2019-04-27,Chennai,Tamil Nadu,13.0827,80.2707,31.93,63.8,0.0
2019-04-28,Chennai,Tamil Nadu,13.0827,80.2707,31.8,63.53,0.03
2019-04-29,Chennai,Tamil Nadu,13.0827,80.2707,31.91,64.05,0.03
2019-04-30,Chennai,Tamil Nadu,13.0827,80.2707,33.1,58.44,0.1
2019-05-01,Chennai,Tamil Nadu,13.0827,80.2707,31.6,62.26,1.35
2019-05-02,Chennai,Tamil Nadu,13.0827,80.2707,33.52,55.32,0.37
2019-05-03,Chennai,Tamil Nadu,13.0827,80.2707,33.98,51.26,0.07
2019-05-04,Chennai,Tamil Nadu,13.0827,80.2707,32.79,56.12,0.43
2019-05-05,Chennai,Tamil Nadu,13.0827,80.2707,32.92,59.59,4.38
2019-05-06,Chennai,Tamil Nadu,13.0827,80.2707,32.32,64.49,1.6
2019-05-07,Chennai,Tamil Nadu,13.0827,80.2707,31.96,66.22,0.62
2019-05-08,Chennai,Tamil Nadu,13.0827,80.2707,30.98,64.76,0.18
2019-05-09,Chennai,Tamil Nadu,13.0827,80.2707,32.92,57.84,0.67
2019-05-10,Chennai,Tamil Nadu,13.0827,80.2707,32.11,66.33,0.63
2019-05-11,Chennai,Tamil Nadu,13.0827,80.2707,31.21,70.21,0.01
2019-05-12,Chennai,Tamil Nadu,13.0827,80.2707,31.4,69.38,0.01
2019-05-13,Chennai,Tamil Nadu,13.0827,80.2707,31.26,69.72,0.06
2019-05-14,Chennai,Tamil Nadu,13.0827,80.2707,31.77,66.95,0.12
2019-05-15,Chennai,Tamil Nadu,13.0827,80.2707,31.58,66.82,0.23
2019-05-16,Chennai,Tamil Nadu,13.0827,80.2707,31.08,72.03,0.17
2019-05-17,Chennai,Tamil Nadu,13.0827,80.2707,31.7,69.57,0.01
2019-05-18,Chennai,Tamil Nadu,13.0827,80.2707,31.81,68.21,0.09
2019-05-19,Chennai,Tamil Nadu,13.0827,80.2707,32.13,64.75,0.13
2019-05-20,Chennai,Tamil Nadu,13.0827,80.2707,31.57,65.68,0.0
2019-05-21,Chennai,Tamil Nadu,13.0827,80.2707,30.18,72.23,0.0
2019-05-22,Chennai,Tamil Nadu,13.0827,80.2707,30.47,72.97,0.0
2019-05-23,Chennai,Tamil Nadu,13.0827,80.2707,31.4,70.05,0.0
2019-05-24,Chennai,Tamil Nadu,13.0827,80.2707,31.49,70.19,0.0
2019-05-25,Chennai,Tamil Nadu,13.0827,80.2707,32.04,66.85,0.04
2019-05-26,Chennai,Tamil Nadu,13.0827,80.2707,33.8,58.7,0.06
2019-05-27,Chennai,Tamil Nadu,13.0827,80.2707,32.48,65.6,0.05
2019-05-28,Chennai,Tamil Nadu,13.0827,80.2707,31.77,69.65,0.06
2019-05-29,Chennai,Tamil Nadu,13.0827,80.2707,32.36,65.62,0.38
2019-05-30,Chennai,Tamil Nadu,13.0827,80.2707,32.22,65.18,0.04
2019-05-31,Chennai,Tamil Nadu,13.0827,80.2707,32.4,63.53,0.42
2019-06-01,Chennai,Tamil Nadu,13.0827,80.2707,32.74,56.84,1.5
2019-06-02,Chennai,Tamil Nadu,13.0827,80.2707,32.68,65.0,4.57
2019-06-03,Chennai,Tamil Nadu,13.0827,80.2707,31.49,67.79,0.79
2019-06-04,Chennai,Tamil Nadu,13.0827,80.2707,31.12,69.79,3.91
2019-06-05,Chennai,Tamil Nadu,13.0827,80.2707,30.73,74.68,2.3
2019-06-06,Chennai,Tamil Nadu,13.0827,80.2707,30.37,75.15,0.02
2019-06-07,Chennai,Tamil Nadu,13.0827,80.2707,30.85,74.4,0.09
2019-06-08,Chennai,Tamil Nadu,13.0827,80.2707,31.64,68.39,0.03
2019-06-09,Chennai,Tamil Nadu,13.0827,80.2707,32.64,58.98,0.01
2019-06-10,Chennai,Tamil Nadu,13.0827,80.2707,31.6,58.74,0.01
2019-06-11,Chennai,Tamil Nadu,13.0827,80.2707,32.54,54.66,0.04
2019-06-12,Chennai,Tamil Nadu,13.0827,80.2707,33.42,52.06,0.01
2019-06-13,Chennai,Tamil Nadu,13.0827,80.2707,32.95,52.83,0.1
2019-06-14,Chennai,Tamil Nadu,13.0827,80.2707,33.4,49.32,0.01
2019-06-15,Chennai,Tamil Nadu,13.0827,80.2707,33.73,49.06,0.02
2019-06-16,Chennai,Tamil Nadu,13.0827,80.2707,33.3,53.79,0.02
2019-06-17,Chennai,Tamil Nadu,13.0827,80.2707,33.28,53.03,0.03
2019-06-18,Chennai,Tamil Nadu,13.0827,80.2707,32.68,56.47,0.07
2019-06-19,Chennai,Tamil Nadu,13.0827,80.2707,32.92,55.55,0.04
2019-06-20,Chennai,Tamil Nadu,13.0827,80.2707,33.25,53.47,2.86
2019-06-21,Chennai,Tamil Nadu,13.0827,80.2707,31.5,64.04,7.32
2019-06-22,Chennai,Tamil Nadu,13.0827,80.2707,31.63,63.21,4.26
2019-06-23,Chennai,Tamil Nadu,13.0827,80.2707,29.77,72.11,8.78
2019-06-24,Chennai,Tamil Nadu,13.0827,80.2707,30.29,70.72,4.99
2019-06-25,Chennai,Tamil Nadu,13.0827,80.2707,30.05,72.15,2.4
2019-06-26,Chennai,Tamil Nadu,13.0827,80.2707,29.88,71.67,9.16
2019-06-27,Chennai,Tamil Nadu,13.0827,80.2707,30.63,69.76,6.61
2019-06-28,Chennai,Tamil Nadu,13.0827,80.2707,30.53,69.28,1.35
2019-06-29,Chennai,Tamil Nadu,13.0827,80.2707,31.44,65.67,1.31
2019-06-30,Chennai,Tamil Nadu,13.0827,80.2707,31.41,62.4,0.41
2019-07-01,Chennai,Tamil Nadu,13.0827,80.2707,31.93,63.14,0.04
2019-07-02,Chennai,Tamil Nadu,13.0827,80.2707,31.58,63.22,0.07
2019-07-03,Chennai,Tamil Nadu,13.0827,80.2707,31.24,63.24,0.05
2019-07-04,Chennai,Tamil Nadu,13.0827,80.2707,31.51,60.1,0.04
2019-07-05,Chennai,Tamil Nadu,13.0827,80.2707,31.36,60.44,0.25
2019-07-06,Chennai,Tamil Nadu,13.0827,80.2707,31.44,57.97,0.19
2019-07-07,Chennai,Tamil Nadu,13.0827,80.2707,32.05,53.54,0.03
2019-07-08,Chennai,Tamil Nadu,13.0827,80.2707,32.36,53.43,0.06
2019-07-09,Chennai,Tamil Nadu,13.0827,80.2707,31.51,58.01,3.72
2019-07-10,Chennai,Tamil Nadu,13.0827,80.2707,28.89,74.33,4.05
2019-07-11,Chennai,Tamil Nadu,13.0827,80.2707,29.26,69.69,2.47
2019-07-12,Chennai,Tamil Nadu,13.0827,80.2707,29.7,66.69,1.01
2019-07-13,Chennai,Tamil Nadu,13.0827,80.2707,29.97,71.66,22.14
2019-07-14,Chennai,Tamil Nadu,13.0827,80.2707,28.47,75.64,5.19
2019-07-15,Chennai,Tamil Nadu,13.0827,80.2707,28.63,72.91,9.15
2019-07-16,Chennai,Tamil Nadu,13.0827,80.2707,29.76,71.22,4.93
2019-07-17,Chennai,Tamil Nadu,13.0827,80.2707,30.18,66.42,0.77
2019-07-18,Chennai,Tamil Nadu,13.0827,80.2707,28.82,72.54,4.36
2019-07-19,Chennai,Tamil Nadu,13.0827,80.2707,28.42,74.93,5.52
2019-07-20,Chennai,Tamil Nadu,13.0827,80.2707,29.49,72.78,5.1
2019-07-21,Chennai,Tamil Nadu,13.0827,80.2707,29.62,72.66,2.35
2019-07-22,Chennai,Tamil Nadu,13.0827,80.2707,27.69,80.88,16.88
2019-07-23,Chennai,Tamil Nadu,13.0827,80.2707,29.38,70.97,14.03
2019-07-24,Chennai,Tamil Nadu,13.0827,80.2707,30.23,70.83,8.08
2019-07-25,Chennai,Tamil Nadu,13.0827,80.2707,29.14,74.95,20.83
2019-07-26,Chennai,Tamil Nadu,13.0827,80.2707,28.76,74.92,10.58
2019-07-27,Chennai,Tamil Nadu,13.0827,80.2707,28.94,72.0,1.18
2019-07-28,Chennai,Tamil Nadu,13.0827,80.2707,28.96,71.88,2.1
2019-07-29,Chennai,Tamil Nadu,13.0827,80.2707,29.02,75.06,1.25
2019-07-30,Chennai,Tamil Nadu,13.0827,80.2707,29.22,71.19,1.17
2019-07-31,Chennai,Tamil Nadu,13.0827,80.2707,29.56,67.45,0.09
2019-08-01,Chennai,Tamil Nadu,13.0827,80.2707,29.52,70.92,1.56
2019-08-02,Chennai,Tamil Nadu,13.0827,80.2707,29.68,71.23,0.64
2019-08-03,Chennai,Tamil Nadu,13.0827,80.2707,30.21,64.11,0.07
2019-08-04,Chennai,Tamil Nadu,13.0827,80.2707,30.23,58.89,0.01
2019-08-05,Chennai,Tamil Nadu,13.0827,80.2707,28.68,66.73,3.7
